19.551,-0.05642,-0.00561,,
19.552,-0.0535,-0.00538,,
19.553,-0.05208,-0.00504,,
19.554,-0.05225,-0.00461,,
19.555,-0.05381,-0.00409,,
19.556,-0.05664,-0.0035,,
19.557,-0.06051,-0.00286,,
19.558,-0.06516,-0.00219,,
19.559,-0.07034,-0.00151,,
19.56,-0.07564,-8.37E-04,,
19.561,-0.0808,-2.03E-04,,
19.562,-0.08559,3.79E-04,,
19.563,-0.08988,8.89E-04,,
19.564,-0.09364,0.00131,,
19.565,-0.09678,0.00162,,
19.566,-0.09934,0.00183,,
19.567,-0.10145,0.00193,,
19.568,-0.10328,0.0019,,
19.569,-0.10508,0.00176,,
19.57,-0.10698,0.00149,,
19.571,-0.10917,0.0011,,
19.572,-0.11182,6.13E-04,,
19.573,-0.11504,2.97E-05,,
19.574,-0.11894,-6.36E-04,,
19.575,-0.12342,-0.00136,,
19.576,-0.12849,-0.00213,,
19.577,-0.13406,-0.00291,,
19.578,-0.13998,-0.00368,,
19.579,-0.14607,-0.00441,,
19.58,-0.15204,-0.00507,,
19.581,-0.15775,-0.00564,,
19.582,-0.16305,-0.00611,,
19.583,-0.16775,-0.00646,,
19.584,-0.1717,-0.00668,,
19.585,-0.17471,-0.00678,,
19.586,-0.17679,-0.00675,,
19.587,-0.17793,-0.00661,,
19.588,-0.17816,-0.00639,,
19.589,-0.17752,-0.00609,,
19.59,-0.17602,-0.00573,,
19.591,-0.17381,-0.00535,,
19.592,-0.17104,-0.00496,,
19.593,-0.16783,-0.00457,,
19.594,-0.16435,-0.00423,,
19.595,-0.16067,-0.00392,,
19.596,-0.15697,-0.00367,,
19.597,-0.1534,-0.00349,,
19.598,-0.15008,-0.00339,,
19.599,-0.14718,-0.00338,,
19.6,-0.14477,-0.00347,,
19.601,-0.14299,-0.00364,,
19.602,-0.14194,-0.00392,,
19.603,-0.1417,-0.00429,,
19.604,-0.14235,-0.00475,,
19.605,-0.14393,-0.0053,,
19.606,-0.14646,-0.00592,,
19.607,-0.14992,-0.00658,,
19.608,-0.15422,-0.00726,,
19.609,-0.15922,-0.00795,,
19.61,-0.16481,-0.00859,,
19.611,-0.17079,-0.00917,,
19.612,-0.17691,-0.00965,,
19.613,-0.18291,-0.01002,,
19.614,-0.1884,-0.01024,,
19.615,-0.19316,-0.01032,,
19.616,-0.19691,-0.01026,,
19.617,-0.19939,-0.01007,,
19.618,-0.20037,-0.00977,,
19.619,-0.19959,-0.0094,,
19.62,-0.19704,-0.00899,,
19.621,-0.19273,-0.00858,,
19.622,-0.18673,-0.00823,,
19.623,-0.17918,-0.00796,,
19.624,-0.17024,-0.0078,,
19.625,-0.1603,-0.00779,,
19.626,-0.14972,-0.00792,,
19.627,-0.13891,-0.0082,,
19.628,-0.12822,-0.00862,,
19.629,-0.11801,-0.00914,,
19.63,-0.10873,-0.00973,,
19.631,-0.10066,-0.01035,,
19.632,-0.09402,-0.01098,,
19.633,-0.08894,-0.01155,,
19.634,-0.08541,-0.01203,,
19.635,-0.08352,-0.01239,,
19.636,-0.08307,-0.01262,,
19.637,-0.08383,-0.0127,,
19.638,-0.08553,-0.01261,,
19.639,-0.08776,-0.01236,,
19.64,-0.09034,-0.01195,,
19.641,-0.09283,-0.0114,,
19.642,-0.09488,-0.01074,,
19.643,-0.09619,-0.00996,,
19.644,-0.09645,-0.00907,,
19.645,-0.09567,-0.00811,,
19.646,-0.09366,-0.00707,,
19.647,-0.09038,-0.00598,,
19.648,-0.08588,-0.00484,,
19.649,-0.08023,-0.00366,,
19.65,-0.07376,-0.00246,,
19.651,-0.06661,-0.00126,,
19.652,-0.05903,-5.44E-05,,
19.653,-0.05125,0.00112,,
19.654,-0.04349,0.00223,,
19.655,-0.03613,0.00326,,
19.656,-0.02931,0.00417,,
19.657,-0.02321,0.00495,,
19.658,-0.01793,0.00557,,
19.659,-0.01353,0.00601,,
19.66,-0.01015,0.00622,,
19.661,-0.00775,0.00621,,
19.662,-0.00626,0.00599,,
19.663,-0.00559,0.00554,,
19.664,-0.00554,0.00489,,
19.665,-0.00613,0.00403,,
19.666,-0.00713,0.003,,
19.667,-0.00834,0.00184,,
19.668,-0.00959,5.71E-04,,
19.669,-0.01062,-7.42E-04,,
19.67,-0.0114,-0.00207,,
19.671,-0.0117,-0.00335,,
19.672,-0.01136,-0.00453,,
19.673,-0.01026,-0.00556,,
19.674,-0.00826,-0.00638,,
19.675,-0.00542,-0.00695,,
19.676,-0.00164,-0.00724,,
19.677,0.00305,-0.0072,,
19.678,0.00859,-0.00683,,
19.679,0.01488,-0.00612,,
19.68,0.02171,-0.00509,,
19.681,0.02891,-0.00377,,
19.682,0.03629,-0.00222,,
19.683,0.0436,-5.00E-04,,
19.684,0.05056,0.0013,,
19.685,0.05686,0.0031,,
19.686,0.06229,0.00481,,
19.687,0.06664,0.00632,,
19.688,0.06972,0.00755,,
19.689,0.07137,0.00843,,
19.69,0.07147,0.00891,,
19.691,0.07006,0.00896,,
19.692,0.0672,0.00858,,
19.693,0.06303,0.00779,,
19.694,0.05775,0.00663,,
19.695,0.05154,0.00517,,
19.696,0.04477,0.00351,,
19.697,0.03777,0.00174,,
19.698,0.0309,-2.19E-05,,
19.699,0.02453,-0.00169,,
19.7,0.01893,-0.00317,,
19.701,0.01442,-0.00438,,
19.702,0.01123,-0.00527,,
19.703,0.00953,-0.0058,,
19.704,0.00945,-0.00598,,
19.705,0.01095,-0.00582,,
19.706,0.01396,-0.00538,,
19.707,0.01831,-0.0047,,
19.708,0.0238,-0.00387,,
19.709,0.03016,-0.00298,,
19.71,0.03708,-0.0021,,
19.711,0.04418,-0.00132,,
19.712,0.05114,-7.14E-04,,
19.713,0.05765,-3.31E-04,,
19.714,0.06341,-2.10E-04,,
19.715,0.0682,-3.57E-04,,
19.716,0.07184,-7.75E-04,,
19.717,0.07425,-0.00144,,
19.718,0.07539,-0.00231,,
19.719,0.07531,-0.00333,,
19.72,0.07409,-0.00441,,
19.721,0.07193,-0.0055,,
19.722,0.06904,-0.00653,,
19.723,0.06562,-0.00742,,
19.724,0.06193,-0.00811,,
19.725,0.05814,-0.00856,,
19.726,0.05452,-0.00873,,
19.727,0.05124,-0.00863,,
19.728,0.04842,-0.00825,,
19.729,0.04616,-0.00761,,
19.73,0.04447,-0.00677,,
19.731,0.04338,-0.00577,,
19.732,0.04284,-0.00468,,
19.733,0.0428,-0.00358,,
19.734,0.04316,-0.00253,,
19.735,0.04383,-0.00159,,
19.736,0.04471,-8.17E-04,,
19.737,0.04572,-2.55E-04,,
19.738,0.04679,7.63E-05,,
19.739,0.04787,1.67E-04,,
19.74,0.04897,3.85E-05,,
19.741,0.05006,-2.77E-04,,
19.742,0.05116,-7.32E-04,,
19.743,0.05229,-0.00127,,
19.744,0.05346,-0.00185,,
19.745,0.05472,-0.00239,,
19.746,0.05608,-0.00286,,
19.747,0.05751,-0.0032,,
19.748,0.05899,-0.00341,,
19.749,0.06043,-0.00348,,
19.75,0.06177,-0.00342,,
19.751,0.0629,-0.00328,,
19.752,0.06371,-0.00309,,
19.753,0.06408,-0.00291,,
19.754,0.06388,-0.00279,,
19.755,0.06301,-0.00278,,
19.756,0.06142,-0.00293,,
19.757,0.05906,-0.00326,,
19.758,0.05597,-0.00377,,
19.759,0.05221,-0.00442,,
19.76,0.04788,-0.00518,,
19.761,0.04316,-0.00599,,
19.762,0.03824,-0.00677,,
19.763,0.03336,-0.00744,,
19.764,0.02879,-0.0079,,
19.765,0.02478,-0.00807,,
19.766,0.02157,-0.0079,,
19.767,0.01935,-0.00735,,
19.768,0.01829,-0.00642,,
19.769,0.01848,-0.00511,,
19.77,0.01998,-0.00348,,
19.771,0.02273,-0.00161,,
19.772,0.0266,4.10E-04,,
19.773,0.03142,0.00246,,
19.774,0.03691,0.00442,,
19.775,0.04282,0.00617,,
19.776,0.0488,0.00761,,
19.777,0.05453,0.00866,,
19.778,0.05968,0.00927,,
19.779,0.06394,0.0094,,
19.78,0.06709,0.00906,,
19.781,0.06896,0.0083,,
19.782,0.06943,0.00718,,
19.783,0.06849,0.00579,,
19.784,0.06618,0.00423,,
19.785,0.06263,0.00261,,
19.786,0.05807,0.00104,,
19.787,0.05276,-3.81E-04,,
19.788,0.04696,-0.00157,,
19.789,0.04101,-0.00246,,
19.79,0.03519,-0.00303,,
19.791,0.02984,-0.00327,,
19.792,0.02518,-0.00319,,
19.793,0.02143,-0.00284,,
19.794,0.01874,-0.00226,,
19.795,0.01718,-0.00152,,
19.796,0.01677,-7.17E-04,,
19.797,0.01746,9.27E-05,,
19.798,0.01914,8.43E-04,,
19.799,0.02164,0.00149,,
19.8,0.0248,0.00199,,
19.801,0.02838,0.00233,,
19.802,0.03214,0.00251,,
19.803,0.03589,0.00257,,
19.804,0.03938,0.00253,,
19.805,0.04248,0.00245,,
19.806,0.045,0.0024,,
19.807,0.04682,0.00243,,
19.808,0.04789,0.00259,,
19.809,0.04815,0.00292,,
19.81,0.04763,0.00345,,
19.811,0.04636,0.00418,,
19.812,0.04441,0.0051,,
19.813,0.04188,0.00618,,
19.814,0.0389,0.00733,,
19.815,0.0356,0.0085,,
19.816,0.03214,0.00959,,
19.817,0.02868,0.01053,,
19.818,0.02535,0.01124,,
19.819,0.02233,0.01162,,
19.82,0.01973,0.01162,,
19.821,0.01767,0.01123,,
19.822,0.01623,0.01044,,
19.823,0.0155,0.00927,,
19.824,0.0155,0.00776,,
19.825,0.01622,0.00601,,
19.826,0.01762,0.0041,,
19.827,0.01961,0.00215,,
19.828,0.0221,2.51E-04,,
19.829,0.02499,-0.00148,,
19.83,0.0281,-0.00295,,
19.831,0.03125,-0.0041,,
19.832,0.03429,-0.00489,,
19.833,0.03707,-0.00529,,
19.834,0.03949,-0.00533,,
19.835,0.04141,-0.00503,,
19.836,0.04279,-0.00448,,
19.837,0.04358,-0.00375,,
19.838,0.04383,-0.00293,,
19.839,0.04359,-0.0021,,
19.84,0.04297,-0.00133,,
19.841,0.04212,-6.98E-04,,
19.842,0.0412,-2.38E-04,,
19.843,0.04037,3.05E-05,,
19.844,0.03977,1.15E-04,,
19.845,0.03955,5.26E-05,,
19.846,0.03983,-1.21E-04,,
19.847,0.04068,-3.50E-04,,
19.848,0.04211,-5.73E-04,,
19.849,0.04406,-7.31E-04,,
19.85,0.04643,-7.70E-04,,
19.851,0.04909,-6.61E-04,,
19.852,0.05187,-3.90E-04,,
19.853,0.05457,3.73E-05,,
19.854,0.05693,6.00E-04,,
19.855,0.05873,0.00125,,
19.856,0.0598,0.00194,,
19.857,0.06,0.00261,,
19.858,0.05921,0.00319,,
19.859,0.05742,0.00365,,
19.86,0.05463,0.00392,,
19.861,0.05096,0.004,,
19.862,0.04657,0.00387,,
19.863,0.0417,0.00355,,
19.864,0.03661,0.00308,,
19.865,0.03159,0.00249,,
19.866,0.02693,0.00186,,
19.867,0.02288,0.00123,,
19.868,0.0197,6.73E-04,,
19.869,0.0176,2.44E-04,,
19.87,0.0167,-1.71E-05,,
19.871,0.01703,-8.37E-05,,
19.872,0.01856,5.33E-05,,
19.873,0.02121,3.86E-04,,
19.874,0.02483,8.92E-04,,
19.875,0.02921,0.00153,,
19.876,0.03407,0.00224,,
19.877,0.03916,0.00298,,
19.878,0.04422,0.00368,,
19.879,0.04897,0.00431,,
19.88,0.05323,0.0048,,
19.881,0.05682,0.00513,,
19.882,0.05963,0.00528,,
19.883,0.0616,0.00525,,
19.884,0.06271,0.00505,,
19.885,0.06301,0.00471,,
19.886,0.06261,0.00426,,
19.887,0.06161,0.00375,,
19.888,0.06014,0.00322,,
19.889,0.05832,0.00275,,
19.89,0.05624,0.00235,,
19.891,0.05401,0.00209,,
19.892,0.05171,0.00198,,
19.893,0.04936,0.00204,,
19.894,0.04701,0.00229,,
19.895,0.0446,0.00271,,
19.896,0.04214,0.00327,,
19.897,0.03962,0.00395,,
19.898,0.03704,0.0047,,
19.899,0.03445,0.00549,,
19.9,0.03188,0.00626,,
19.901,0.02943,0.00698,,
19.902,0.02722,0.0076,,
19.903,0.02539,0.0081,,
19.904,0.02411,0.00846,,
19.905,0.02359,0.00868,,
19.906,0.02395,0.00876,,
19.907,0.02532,0.00874,,
19.908,0.02777,0.00863,,
19.909,0.03129,0.00848,,
19.91,0.03585,0.00832,,
19.911,0.04127,0.0082,,
19.912,0.04732,0.00814,,
19.913,0.0537,0.00817,,
19.914,0.06003,0.00829,,
19.915,0.06593,0.0085,,
19.916,0.07097,0.0088,,
19.917,0.07479,0.00915,,
19.918,0.07706,0.00951,,
19.919,0.07754,0.00984,,
19.92,0.07604,0.01009,,
19.921,0.07259,0.01022,,
19.922,0.06727,0.01019,,
19.923,0.06034,0.00998,,
19.924,0.05219,0.00957,,
19.925,0.04325,0.00896,,
19.926,0.0341,0.00818,,
19.927,0.02532,0.00727,,
19.928,0.01748,0.00626,,
19.929,0.01115,0.00522,,
19.93,0.00677,0.00419,,
19.931,0.0047,0.00324,,
19.932,0.00514,0.00241,,
19.933,0.00812,0.00174,,
19.934,0.01351,0.00126,,
19.935,0.02104,9.80E-04,,
19.936,0.03023,8.91E-04,,
19.937,0.04053,9.72E-04,,
19.938,0.05131,0.00119,,
19.939,0.06187,0.00153,,
19.94,0.07154,0.00193,,
19.941,0.0797,0.00235,,
19.942,0.08583,0.00276,,
19.943,0.08955,0.00312,,
19.944,0.09059,0.00343,,
19.945,0.08893,0.00366,,
19.946,0.08472,0.00382,,
19.947,0.07826,0.00392,,
19.948,0.06997,0.00397,,
19.949,0.06037,0.00399,,
19.95,0.05013,0.00401,,
19.951,0.03992,0.00404,,
19.952,0.03038,0.00411,,
19.953,0.02203,0.00422,,
19.954,0.01533,0.00439,,
19.955,0.0106,0.00461,,
19.956,0.00801,0.00488,,
19.957,0.00755,0.00519,,
19.958,0.00905,0.00552,,
19.959,0.01218,0.00586,,
19.96,0.01652,0.00619,,
19.961,0.02155,0.00648,,
19.962,0.02672,0.00674,,
19.963,0.03151,0.00695,,
19.964,0.03542,0.00707,,
19.965,0.03811,0.00711,,
19.966,0.03926,0.00706,,
19.967,0.03874,0.0069,,
19.968,0.03658,0.00665,,
19.969,0.03291,0.00628,,
19.97,0.02812,0.0058,,
19.971,0.02255,0.00523,,
19.972,0.01666,0.00456,,
19.973,0.01091,0.00382,,
19.974,0.00574,0.00303,,
19.975,0.00165,0.00223,,
19.976,-0.00107,0.00143,,
19.977,-0.00224,6.92E-04,,
19.978,-0.00182,4.29E-05,,
19.979,8.44E-05,-4.72E-04,,
19.98,0.0033,-8.15E-04,,
19.981,0.00748,-9.59E-04,,
19.982,0.01221,-8.87E-04,,
19.983,0.01699,-5.90E-04,,
19.984,0.02129,-7.16E-05,,
19.985,0.02466,6.53E-04,,
19.986,0.02671,0.00155,,
19.987,0.02712,0.00256,,
19.988,0.0257,0.00365,,
19.989,0.02236,0.00476,,
19.99,0.01723,0.00581,,
19.991,0.01053,0.00676,,
19.992,0.00259,0.00755,,
19.993,-0.00618,0.00814,,
19.994,-0.01529,0.00849,,
19.995,-0.02422,0.00859,,
19.996,-0.0325,0.00844,,
19.997,-0.03974,0.00805,,
19.998,-0.04559,0.00745,,
19.999,-0.04978,0.00668,,
20.0,-0.0522,0.00577,,
20.001,-0.05291,0.00479,,
20.002,-0.05205,0.00379,,
20.003,-0.04982,0.00281,,
20.004,-0.04645,0.00191,,
20.005,-0.04233,0.00114,,
20.006,-0.03786,5.10E-04,,
20.007,-0.0334,5.95E-05,,
20.008,-0.0292,-2.03E-04,,
20.009,-0.02537,-2.77E-04,,
20.01,-0.0221,-1.70E-04,,
20.011,-0.01945,9.88E-05,,
20.012,-0.01735,5.02E-04,,
20.013,-0.01562,0.00101,,
20.014,-0.01393,0.00158,,
20.015,-0.01209,0.00218,,
20.016,-0.00979,0.00277,,
20.017,-0.00678,0.00331,,
20.018,-0.00282,0.00378,,
20.019,0.00231,0.00413,,
20.02,0.00859,0.00436,,
20.021,0.01602,0.00446,,
20.022,0.02445,0.00443,,
20.023,0.03365,0.00427,,
20.024,0.04331,0.004,,
20.025,0.05292,0.00365,,
20.026,0.06213,0.00324,,
20.027,0.07055,0.00281,,
20.028,0.07777,0.00237,,
20.029,0.08344,0.00195,,
20.03,0.08723,0.00158,,
20.031,0.0891,0.00125,,
20.032,0.08905,9.69E-04,,
20.033,0.08719,7.36E-04,,
20.034,0.08373,5.41E-04,,
20.035,0.07891,3.61E-04,,
20.036,0.07323,1.77E-04,,
20.037,0.06714,-2.85E-05,,
20.038,0.06108,-2.68E-04,,
20.039,0.05548,-5.44E-04,,
20.04,0.05067,-8.55E-04,,
20.041,0.04699,-0.00119,,
20.042,0.04465,-0.00153,,
20.043,0.04372,-0.00184,,
20.044,0.04417,-0.00207,,
20.045,0.04581,-0.0022,,
20.046,0.0484,-0.00219,,
20.047,0.05165,-0.002,,
20.048,0.0552,-0.00161,,
20.049,0.05872,-0.00102,,
20.05,0.06182,-2.43E-04,,
20.051,0.06419,7.02E-04,,
20.052,0.06562,0.00177,,
20.053,0.066,0.0029,,
20.054,0.06535,0.00403,,
20.055,0.06373,0.00509,,
20.056,0.06131,0.006,,
20.057,0.05836,0.00672,,
20.058,0.05522,0.00719,,
20.059,0.05226,0.00738,,
20.06,0.04985,0.00726,,
20.061,0.04832,0.00687,,
20.062,0.04793,0.00622,,
20.063,0.04888,0.00537,,
20.064,0.05126,0.00437,,
20.065,0.05505,0.0033,,
20.066,0.06012,0.00223,,
20.067,0.06625,0.00125,,
20.068,0.07312,4.02E-04,,
20.069,0.08033,-2.48E-04,,
20.07,0.08743,-6.72E-04,,
20.071,0.09402,-8.53E-04,,
20.072,0.0997,-7.96E-04,,
20.073,0.10413,-5.20E-04,,
20.074,0.10698,-6.14E-05,,
20.075,0.10808,5.26E-04,,
20.076,0.10737,0.00119,,
20.077,0.10494,0.00186,,
20.078,0.10092,0.00249,,
20.079,0.09557,0.00303,,
20.08,0.08922,0.00344,,
20.081,0.08228,0.0037,,
20.082,0.0752,0.00378,,
20.083,0.06838,0.00371,,
20.084,0.06226,0.0035,,
20.085,0.05713,0.00318,,
20.086,0.05323,0.0028,,
20.087,0.05071,0.00239,,
20.088,0.04967,0.00201,,
20.089,0.05013,0.00171,,
20.09,0.05184,0.00153,,
20.091,0.05457,0.00151,,
20.092,0.05802,0.00165,,
20.093,0.06192,0.00197,,
20.094,0.06607,0.00247,,
20.095,0.07011,0.0031,,
20.096,0.07382,0.00384,,
20.097,0.07703,0.00465,,
20.098,0.07972,0.00546,,
20.099,0.08195,0.00621,,
20.1,0.08398,0.00685,,
20.101,0.0861,0.00732,,
20.102,0.08864,0.00759,,
20.103,0.09186,0.00763,,
20.104,0.09584,0.00741,,
20.105,0.10129,0.00696,,
20.106,0.10849,0.0063,,
20.107,0.11758,0.00547,,
20.108,0.12832,0.00453,,
20.109,0.13977,0.00353,,
20.11,0.15215,0.00255,,
20.111,0.16477,0.00167,,
20.112,0.17684,9.33E-04,,
20.113,0.1871,3.82E-04,,
20.114,0.19355,1.56E-05,,
20.115,0.19565,-1.44E-04,,
20.116,0.19214,-1.26E-04,,
20.117,0.18193,2.11E-05,,
20.118,0.16385,2.28E-04,,
20.119,0.13654,3.99E-04,,
20.12,0.10007,4.61E-04,,
20.121,0.05429,3.20E-04,,
20.122,-4.92E-04,-1.01E-04,,
20.123,-0.06359,-8.63E-04,,
20.124,-0.13389,-0.00201,,
20.125,-0.20949,-0.00353,,
20.126,-0.28862,-0.00541,,
20.127,-0.36918,-0.0076,,
20.128,-0.44867,-0.01002,,
20.129,-0.52406,-0.01254,,
20.13,-0.59268,-0.01504,,
20.131,-0.6526,-0.01739,,
20.132,-0.70192,-0.01948,,
20.133,-0.73866,-0.02118,,
20.134,-0.76078,-0.02238,,
20.135,-0.76743,-0.023,,
20.136,-0.75903,-0.02303,,
20.137,-0.73613,-0.02245,,
20.138,-0.69937,-0.02131,,
20.139,-0.64957,-0.01963,,
20.14,-0.58859,-0.01753,,
20.141,-0.51931,-0.01511,,
20.142,-0.44433,-0.0125,,
20.143,-0.36604,-0.00982,,
20.144,-0.28671,-0.00718,,
20.145,-0.20897,-0.0047,,
20.146,-0.13536,-0.00247,,
20.147,-0.06783,-5.65E-04,,
20.148,-0.00784,9.82E-04,,
20.149,0.04362,0.00216,,
20.15,0.08553,0.00296,,
20.151,0.11799,0.00341,,
20.152,0.14134,0.00358,,
20.153,0.15615,0.00351,,
20.154,0.16338,0.00328,,
20.155,0.16355,0.00294,,
20.156,0.15865,0.00257,,
20.157,0.15017,0.00224,,
20.158,0.13931,0.00199,,
20.159,0.12725,0.00185,,
20.16,0.11431,0.00183,,
20.161,0.10205,0.00193,,
20.162,0.09125,0.00217,,
20.163,0.0822,0.00252,,
20.164,0.07504,0.00293,,
20.165,0.06916,0.00336,,
20.166,0.06487,0.00377,,
20.167,0.06203,0.00413,,
20.168,0.06027,0.00441,,
20.169,0.05921,0.00456,,
20.17,0.05826,0.00456,,
20.171,0.05729,0.00443,,
20.172,0.05619,0.00415,,
20.173,0.05486,0.00375,,
20.174,0.05329,0.00326,,
20.175,0.05154,0.0027,,
20.176,0.04966,0.00211,,
20.177,0.0478,0.00155,,
20.178,0.04617,0.00103,,
20.179,0.04499,5.97E-04,,
20.18,0.04446,2.61E-04,,
20.181,0.04457,3.34E-05,,
20.182,0.04533,-9.26E-05,,
20.183,0.04675,-1.32E-04,,
20.184,0.04884,-1.11E-04,,
20.185,0.05149,-5.94E-05,,
20.186,0.05455,-1.65E-05,,
20.187,0.05786,-1.79E-05,,
20.188,0.06128,-9.35E-05,,
20.189,0.06474,-2.64E-04,,
20.19,0.06811,-5.35E-04,,
20.191,0.07138,-9.07E-04,,
20.192,0.07452,-0.00136,,
20.193,0.07757,-0.00187,,
20.194,0.08056,-0.00239,,
20.195,0.08353,-0.00288,,
20.196,0.08658,-0.00328,,
20.197,0.08976,-0.00355,,
20.198,0.09308,-0.00367,,
20.199,0.09646,-0.0036,,
20.2,0.09984,-0.00334,,
20.201,0.10314,-0.00289,,
20.202,0.1062,-0.00229,,
20.203,0.10882,-0.00158,,
20.204,0.11075,-8.01E-04,,
20.205,0.11178,-1.87E-05,,
20.206,0.11178,7.06E-04,,
20.207,0.11064,0.00132,,
20.208,0.10825,0.00177,,
20.209,0.10453,0.00202,,
20.21,0.0996,0.00206,,
20.211,0.09364,0.0019,,
20.212,0.08687,0.00154,,
20.213,0.07955,0.00102,,
20.214,0.07194,3.97E-04,,
20.215,0.06444,-2.81E-04,,
20.216,0.05737,-9.52E-04,,
20.217,0.05101,-0.00156,,
20.218,0.04559,-0.00205,,
20.219,0.04125,-0.00239,,
20.22,0.03813,-0.00255,,
20.221,0.03616,-0.00253,,
20.222,0.03524,-0.00233,,
20.223,0.03519,-0.00197,,
20.224,0.03576,-0.00148,,
20.225,0.03674,-9.20E-04,,
20.226,0.03776,-3.25E-04,,
20.227,0.03854,2.55E-04,,
20.228,0.03884,7.74E-04,,
20.229,0.03849,0.0012,,
20.23,0.03744,0.00149,,
20.231,0.03564,0.00163,,
20.232,0.03313,0.00162,,
20.233,0.03007,0.00147,,
20.234,0.02667,0.0012,,
20.235,0.02329,8.24E-04,,
20.236,0.02017,3.91E-04,,
20.237,0.01758,-6.58E-05,,
20.238,0.01577,-5.03E-04,,
20.239,0.01491,-8.75E-04,,
20.24,0.01521,-0.00115,,
20.241,0.01664,-0.00129,,
20.242,0.01913,-0.00128,,
20.243,0.02253,-0.00111,,
20.244,0.02655,-7.78E-04,,
20.245,0.03094,-2.88E-04,,
20.246,0.03531,3.38E-04,,
20.247,0.03931,0.00107,,
20.248,0.04258,0.00187,,
20.249,0.04479,0.00269,,
20.25,0.04573,0.00349,,
20.251,0.04523,0.00423,,
20.252,0.04325,0.00486,,
20.253,0.03985,0.00535,,
20.254,0.03515,0.00567,,
20.255,0.02943,0.0058,,
20.256,0.02302,0.00574,,
20.257,0.01628,0.00551,,
20.258,0.00958,0.00511,,
20.259,0.00331,0.00458,,
20.26,-0.00215,0.00394,,
20.261,-0.00652,0.00325,,
20.262,-0.00957,0.00254,,
20.263,-0.01122,0.00184,,
20.264,-0.01144,0.00117,,
20.265,-0.01025,5.73E-04,,
20.266,-0.00784,4.36E-05,,
20.267,-0.00444,-4.12E-04,,
20.268,-3.49E-04,-8.04E-04,,
20.269,0.00403,-0.00115,,
20.27,0.00844,-0.00146,,
20.271,0.01251,-0.00178,,
20.272,0.01592,-0.0021,,
20.273,0.0184,-0.00247,,
20.274,0.01969,-0.00287,,
20.275,0.01972,-0.0033,,
20.276,0.01842,-0.00376,,
20.277,0.01579,-0.00424,,
20.278,0.01189,-0.00469,,
20.279,0.00682,-0.00509,,
20.28,8.57E-04,-0.0054,,
20.281,-0.00579,-0.00558,,
20.282,-0.01289,-0.00563,,
20.283,-0.0202,-0.00551,,
20.284,-0.02748,-0.00522,,
20.285,-0.03442,-0.00476,,
20.286,-0.04083,-0.00415,,
20.287,-0.04654,-0.00342,,
20.288,-0.05142,-0.00261,,
20.289,-0.05541,-0.00177,,
20.29,-0.05839,-9.30E-04,,
20.291,-0.06038,-1.46E-04,,
20.292,-0.06144,5.44E-04,,
20.293,-0.06165,0.00111,,
20.294,-0.06117,0.00152,,
20.295,-0.06004,0.00176,,
20.296,-0.05849,0.00183,,
20.297,-0.0567,0.00174,,
20.298,-0.05486,0.00151,,
20.299,-0.05317,0.00115,,
20.3,-0.05171,6.93E-04,,
20.301,-0.05068,1.72E-04,,
20.302,-0.0502,-3.84E-04,,
20.303,-0.05037,-9.48E-04,,
20.304,-0.05128,-0.0015,,
20.305,-0.05283,-0.002,,
20.306,-0.05505,-0.00245,,
20.307,-0.05788,-0.00282,,
20.308,-0.06123,-0.00311,,
20.309,-0.06503,-0.00331,,
20.31,-0.06903,-0.00341,,
20.311,-0.07312,-0.00342,,
20.312,-0.07713,-0.00334,,
20.313,-0.08095,-0.00317,,
20.314,-0.08448,-0.00294,,
20.315,-0.08754,-0.00266,,
20.316,-0.09005,-0.00235,,
20.317,-0.092,-0.00203,,
20.318,-0.09339,-0.00174,,
20.319,-0.09434,-0.00149,,
20.32,-0.09479,-0.00131,,
20.321,-0.0949,-0.00122,,
20.322,-0.0948,-0.00124,,
20.323,-0.09464,-0.00137,,
20.324,-0.09466,-0.00162,,
20.325,-0.0949,-0.00196,,
20.326,-0.09554,-0.00239,,
20.327,-0.0967,-0.00286,,
20.328,-0.09851,-0.00334,,
20.329,-0.10109,-0.00379,,
20.33,-0.10435,-0.00417,,
20.331,-0.10833,-0.00443,,
20.332,-0.113,-0.00455,,
20.333,-0.11828,-0.0045,,
20.334,-0.12411,-0.00426,,
20.335,-0.13024,-0.00384,,
20.336,-0.13658,-0.00327,,
20.337,-0.14298,-0.00255,,
20.338,-0.14927,-0.00175,,
20.339,-0.15532,-8.95E-04,,
20.34,-0.16089,-4.97E-05,,
20.341,-0.16591,7.37E-04,,
20.342,-0.17029,0.00142,,
20.343,-0.17396,0.00195,,
20.344,-0.17686,0.00231,,
20.345,-0.17889,0.00248,,
20.346,-0.18013,0.00245,,
20.347,-0.18061,0.00225,,
20.348,-0.18038,0.00189,,
20.349,-0.17953,0.0014,,
20.35,-0.17806,8.37E-04,,
20.351,-0.17615,2.40E-04,,
20.352,-0.17393,-3.40E-04,,
20.353,-0.1715,-8.62E-04,,
20.354,-0.169,-0.00129,,
20.355,-0.16649,-0.0016,,
20.356,-0.16413,-0.00178,,
20.357,-0.16204,-0.00181,,
20.358,-0.16029,-0.00171,,
20.359,-0.15896,-0.0015,,
20.36,-0.15809,-0.00121,,
20.361,-0.15771,-8.72E-04,,
20.362,-0.15784,-5.32E-04,,
20.363,-0.15845,-2.30E-04,,
20.364,-0.15949,-2.04E-06,,
