0.457,-0.11892,-0.01181
0.458,-0.11357,-0.01176
0.459,-0.10881,-0.01171
0.46,-0.10476,-0.01165
0.461,-0.10151,-0.01155
0.462,-0.09905,-0.01142
0.463,-0.09731,-0.01124
0.464,-0.09616,-0.01102
0.465,-0.0954,-0.01077
0.466,-0.09481,-0.01049
0.467,-0.0942,-0.01021
0.468,-0.09339,-0.00995
0.469,-0.09229,-0.00974
0.47,-0.09081,-0.0096
0.471,-0.08896,-0.00954
0.472,-0.08684,-0.00958
0.473,-0.08457,-0.00973
0.474,-0.08245,-0.01
0.475,-0.08069,-0.01036
0.476,-0.07953,-0.01082
0.477,-0.07918,-0.01133
0.478,-0.07977,-0.01188
0.479,-0.08151,-0.01243
0.48,-0.08438,-0.01296
0.481,-0.08828,-0.01343
0.482,-0.093,-0.01383
0.483,-0.09817,-0.01411
0.484,-0.10351,-0.01429
0.485,-0.10856,-0.01435
0.486,-0.11288,-0.01428
0.487,-0.11599,-0.0141
0.488,-0.11742,-0.0138
0.489,-0.11691,-0.01341
0.49,-0.11425,-0.01293
0.491,-0.10938,-0.01237
0.492,-0.10232,-0.01176
0.493,-0.09322,-0.0111
0.494,-0.08251,-0.0104
0.495,-0.07064,-0.00969
0.496,-0.05815,-0.00897
0.497,-0.04559,-0.00827
0.498,-0.03354,-0.00759
0.499,-0.02264,-0.00695
0.5,-0.01336,-0.00638
0.501,-0.00604,-0.00588
0.502,-9.19E-04,-0.00547
0.503,0.00193,-0.00515
0.504,0.00246,-0.00492
0.505,9.53E-04,-0.00479
0.506,-0.00223,-0.00474
0.507,-0.00667,-0.00474
0.508,-0.01183,-0.00479
0.509,-0.01729,-0.00485
0.51,-0.02245,-0.00491
0.511,-0.02684,-0.00492
0.512,-0.03009,-0.00487
0.513,-0.03187,-0.00473
0.514,-0.03215,-0.00452
0.515,-0.03085,-0.00423
0.516,-0.02804,-0.00386
0.517,-0.02392,-0.00344
0.518,-0.01876,-0.00299
0.519,-0.01299,-0.00254
0.52,-0.00693,-0.00213
0.521,-9.25E-04,-0.00178
0.522,0.00471,-0.00152
0.523,0.0097,-0.00135
0.524,0.01383,-0.00128
0.525,0.01704,-0.00131
0.526,0.01934,-0.00141
0.527,0.02077,-0.00157
0.528,0.02144,-0.00175
0.529,0.02153,-0.00192
0.53,0.02127,-0.00206
0.531,0.02084,-0.00213
0.532,0.02039,-0.00213
0.533,0.02,-0.00204
0.534,0.01973,-0.00187
0.535,0.0196,-0.00163
0.536,0.01953,-0.00135
0.537,0.01939,-0.00105
0.538,0.01901,-7.69E-04
0.539,0.01817,-5.36E-04
0.54,0.01672,-3.77E-04
0.541,0.01454,-3.11E-04
0.542,0.01151,-3.46E-04
0.543,0.00762,-4.79E-04
0.544,0.00289,-7.00E-04
0.545,-0.00254,-9.84E-04
0.546,-0.00846,-0.0013
0.547,-0.01459,-0.00161
0.548,-0.02057,-0.00187
0.549,-0.02604,-0.00206
0.55,-0.03069,-0.00215
0.551,-0.03421,-0.0021
0.552,-0.03631,-0.00192
0.553,-0.03678,-0.00161
0.554,-0.03552,-0.00119
0.555,-0.03258,-6.68E-04
0.556,-0.02811,-9.10E-05
0.557,-0.0223,5.05E-04
0.558,-0.01547,0.00108
0.559,-0.00796,0.00159
0.56,-2.13E-04,0.002
0.561,0.00736,0.00228
0.562,0.01436,0.00242
0.563,0.02041,0.0024
0.564,0.02526,0.00222
0.565,0.02874,0.00191
0.566,0.03077,0.00148
0.567,0.03133,9.65E-04
0.568,0.03047,4.09E-04
0.569,0.0284,-1.51E-04
0.57,0.02537,-6.71E-04
0.571,0.02166,-0.00111
0.572,0.01753,-0.00144
0.573,0.0132,-0.00163
0.574,0.0089,-0.00166
0.575,0.00483,-0.00153
0.576,0.0011,-0.00125
0.577,-0.00225,-8.35E-04
0.578,-0.00521,-3.03E-04
0.579,-0.0079,3.02E-04
0.58,-0.0104,9.39E-04
0.581,-0.01284,0.00156
0.582,-0.0153,0.00214
